# center_GeV,density_per_GeV,count
6.2500000000000001e-05,161.12204536332098,13455.779952858988
0.0001875,158.50631744998114,13237.332755648416
0.00031250000000000001,154.00522720949374,12861.433357851005
0.00043750000000000001,151.57633700424961,12658.58953186976
0.00056250000000000007,146.24296970042678,12213.184207687167
0.00068749999999999996,141.60599749041523,11825.936903541155
0.00081250000000000007,137.46159741992875,11479.825759908821
0.00093749999999999997,135.15160393801821,11286.911351982602
0.0010625000000000001,132.34903831658266,11052.860783542705
0.0011875,129.73331040324283,10834.413586332133
0.0013125000000000001,125.23222016275543,10458.514188534722
0.0014375,120.91796763036373,10098.218161966637
0.0015625000000000001,118.38716594797648,9886.8634062239416
0.0016875,115.21092491034953,9621.6060953253909
0.0018125000000000001,112.30644781177087,9379.0445971240424
0.0019375,110.81174614700524,9254.2176272894303
0.0020625000000000001,108.24697397223694,9040.0258949595845
0.0021875000000000002,106.34462639889888,8881.1552060791691
0.0023124999999999999,102.35309354412703,8547.8104570890118
0.0024375,99.788321369358741,8333.6187247591661
0.0025625000000000001,98.412516427926747,8218.7211729795799
0.0026875000000000002,94.641791773629421,7903.8167718057139
0.0028124999999999999,96.849873778398248,8088.2202499706
0.0029375,93.775544217912426,7831.4738688333355
0.0030625000000000001,92.67150321552802,7739.2721297508924
0.0031875000000000002,90.361509733616018,7546.35772182455
0.0033124999999999999,90.735185149807663,7577.5644642832231
0.0034375,85.860419493125733,7170.4583240268976
0.0035625000000000001,87.558944112178679,7312.3071533845023
0.0036875000000000002,85.690567031220439,7156.2734410911371
0.0038124999999999999,83.805204704071684,6998.8212405041959
0.0039375,86.454903109794273,7220.1054143020592
0.0040625000000000001,83.363588303117922,6961.9405448712187
0.0041875000000000002,85.147039153123501,7110.8818156967036
0.0043125000000000004,83.210721087403158,6949.1741502290342
0.0044375000000000005,81.749989915017636,6827.1841569814942
0.0045624999999999997,84.026012904548566,7017.2615883206845
0.0046874999999999998,81.987783361685047,6847.0429930915589
0.0048124999999999999,79.52492266405828,6641.362190523032
0.0049375,81.257417775492272,6786.0479964677888
0.0050625000000000002,84.875275214075032,7088.1860029994868
0.0051875000000000003,83.295647318355805,6956.2665916969145
0.0053125000000000004,82.055724346447164,6852.716946265863
0.0054375000000000005,85.775493262173086,7163.3658825590173
0.0055624999999999997,84.263806351215976,7037.1204244307492
0.0056874999999999998,87.202253942177563,7282.5188992194053
0.0058125,90.955993350284544,7596.0048120997117
0.0059375000000000001,89.274453977422141,7455.574471035683
0.0060625000000000002,90.701214657426604,7574.727487696071
0.0061875000000000003,92.043049106478435,7686.7880628885787
0.0063125000000000004,94.013337664579836,7851.3327049434001
0.0064375000000000005,95.626936052680122,7986.0890928331246
0.0065624999999999998,100.96030335650453,8431.4944170158506
0.0066874999999999999,100.68853941745623,8408.7986043186484
0.0068125,102.08132960507874,8525.1146443918096
0.0069375000000000001,105.83506901318333,8838.600557271915
0.0070625000000000002,108.73954611176198,9081.1620554732635
0.0071875000000000003,108.63763463461888,9072.6511257118127
0.0073125000000000004,111.35527402510183,9299.6092526838347
0.0074375000000000005,116.09415771225649,9695.3674865912981
0.0075624999999999998,116.41687738987633,9722.3187641692257
0.0076874999999999999,123.65259226703721,10326.594777232234
0.0078125,122.41266929512936,10223.045131801249
0.0079375000000000001,128.10272676895306,10698.23871014892
0.0080625000000000002,132.53587602467837,11068.464154772031
0.0081875000000000003,134.6590317984932,11245.775191468923
0.0083125000000000004,140.48497124184104,11732.316676165196
0.0084375000000000006,142.59114176946531,11908.209224568513
0.0085625000000000007,148.41708121281317,12394.750709264785
0.0086875000000000008,150.76104518710471,12590.502093778154
0.0088125000000000009,155.09228296568693,12952.216608639814
0.008937500000000001,149.64001893853049,12496.881866402195
0.0090624999999999994,114.25975112368049,9542.1707508851832
0.0091874999999999995,12.059524795275621,1007.1266884389739
0.0093124999999999996,0,0
0.0094374999999999997,0,0
0.0095624999999999998,0,0
0.0096874999999999999,0,0
0.0098125,0,0
0.0099375000000000002,0,0
